1	1446791151150	116.3067	0.002638	70	0.0
2	1446791151150	116.307599	0.002667	70	0.0
3	1446791151150	116.315683	0.002638	70	0.0
1	1446791152150	116.3067	0.002625	70	5.1900804
2	1446791152150	116.307599	0.002652	70	6.0255324
3	1446791152150	116.315683	0.002615	70	9.1471572
1	1446791153150	116.3067	0.002594	70	12.250116
2	1446791153150	116.307599	0.002621	70	12.6245412
3	1446791153150	116.315683	0.002569	70	18.3030516
1	1446791154150	116.3067	0.002548	70	18.13167
2	1446791154150	116.307599	0.002568	70	20.8262412
3	1446791154150	116.315683	0.002505	70	25.1111664
1	1446791155150	116.3067	0.002488	70	24.004512
2	1446791155150	116.307599	0.002492	70	30.1579956
3	1446791155150	116.315683	0.002427	70	31.3215048
1	1446791156150	116.3067	0.002409	70	31.1828616
2	1446791156150	116.307599	0.002407	70	33.884118
3	1446791156150	116.315683	0.002343	70	33.3498312
1	1446791157150	116.3067	0.002322	70	34.762068
2	1446791157150	116.307599	0.002318	70	35.7179976
3	1446791157150	116.315683	0.002263	70	31.9022676
1	1446791158150	116.3067	0.002235	70	34.4932092
2	1446791158150	116.307599	0.002235	70	32.8007196
3	1446791158150	116.315683	0.002173	70	35.7837948
1	1446791159150	116.3067	0.002151	70	33.5993184
2	1446791159150	116.307599	0.002148	70	34.5629412
3	1446791159150	116.315683	0.00209	70	33.035328
1	1446791160150	116.3067	0.002072	70	31.6052964
2	1446791160150	116.307599	0.002067	70	32.14224
3	1446791160150	116.315683	0.00201	70	31.8459132
1	1446791161150	116.3067	0.001986	70	34.1440164
2	1446791161150	116.307599	0.001983	70	33.4526148
3	1446791161150	116.315683	0.001922	70	34.8921612
1	1446791162150	116.3067	0.001896	70	35.8482852
2	1446791162150	116.307599	0.001896	70	34.5877524
3	1446791162150	116.315683	0.001841	70	32.4221292
1	1446791163150	116.3067	0.001807	70	35.2553796
2	1446791163150	116.307599	0.001817	70	31.5231588
3	1446791163150	116.315683	0.001751	70	35.860428
1	1446791164150	116.3067	0.001725	70	32.7938688
2	1446791164150	116.307599	0.001731	70	34.44948
3	1446791164150	116.315683	0.001662	70	35.3945232
1	1446791165150	116.3067	0.001636	70	35.4132108
2	1446791165150	116.307599	0.001645	70	34.0749036
3	1446791165150	116.315683	0.001582	70	31.4859384
1	1446791166150	116.3067	0.001548	70	34.7641416
2	1446791166150	116.307599	0.001557	70	34.9557444
3	1446791166150	116.315683	0.001494	70	35.2139868
1	1446791167150	116.3067	0.001465	70	33.3248724
2	1446791167150	116.307599	0.00147	70	34.8702984
3	1446791167150	116.315683	0.001413	70	32.201244
1	1446791168150	116.3067	0.001375	70	35.5833756
2	1446791168150	116.307599	0.001387	70	32.8731696
3	1446791168150	116.315683	0.001331	70	32.6511792
1	1446791169150	116.3067	0.001292	70	33.209658
2	1446791169150	116.307599	0.001305	70	32.7632724
3	1446791169150	116.315683	0.001252	70	31.6239516
1	1446791170150	116.3067	0.001213	70	31.5074772
2	1446791170150	116.307599	0.001218	70	34.5595608
3	1446791170150	116.315683	0.001167	70	33.6947652
1	1446791171150	116.3067	0.001129	70	33.2852796
2	1446791171150	116.307599	0.001129	70	35.2118916
3	1446791171150	116.315683	0.001088	70	31.5310428
1	1446791172150	116.3067	0.001041	70	35.141886
2	1446791172150	116.307599	0.001046	70	32.9971284
3	1446791172150	116.315683	0.000999	70	35.2894248
1	1446791173150	116.3067	0.00095	70	35.8697196
2	1446791173150	116.307599	0.000959	70	34.6950216
3	1446791173150	116.315683	0.000915	70	33.44112
1	1446791174150	116.3067	0.000871	70	31.6564596
2	1446791174150	116.307599	0.000869	70	35.6865624
3	1446791174150	116.315683	0.000827	70	35.1623844
1	1446791175150	116.3067	0.000792	70	31.35618
2	1446791175150	116.307599	0.000783	70	34.5311316
3	1446791175150	116.315683	0.00074	70	34.4134152
1	1446791176150	116.3067	0.000703	70	35.5974372
2	1446791176150	116.307599	0.000699	70	33.3457524
3	1446791176150	116.315683	0.000652	70	35.0304444
1	1446791177150	116.3067	0.000614	70	35.1544968
2	1446791177150	116.307599	0.000609	70	35.7807708
3	1446791177150	116.315683	0.000562	70	35.6256036
1	1446791178150	116.3067	0.000532	70	32.6216196
2	1446791178150	116.307599	0.000523	70	34.35336
3	1446791178150	116.315683	0.000475	70	34.6426236
1	1446791179150	116.3067	0.000444	70	35.0061228
2	1446791179150	116.307599	0.00044	70	32.8237884
3	1446791179150	116.315683	0.00039	70	34.0193304
1	1446791180150	116.3067	0.000361	70	33.12126
2	1446791180150	116.307599	0.000354	70	34.17597
3	1446791180150	116.315683	0.000305	70	33.5999952
1	1446791181150	116.3067	0.00028	70	32.1365088
2	1446791181150	116.307599	0.000271	70	33.2621244
3	1446791181150	116.315683	0.00022	70	34.0476192
1	1446791182150	116.3067	0.000194	70	34.2909792
2	1446791182150	116.307599	0.000192	70	31.428468
3	1446791182150	116.315683	0.00013	70	35.8884036
1	1446791183150	116.3067	0.000107	70	34.583184
2	1446791183150	116.307599	0.000102	70	35.5099176
3	1446791183150	116.315683	5e-05	70	31.90248
1	1446791184150	116.3067	2.4e-05	70	33.0739272
2	1446791184150	116.307599	2.3e-05	70	31.6714428
3	1446791184150	116.315683	-3.5e-05	70	33.6942576
1	1446791185150	116.3067	-6.1e-05	70	34.0105176
2	1446791185150	116.307599	-5.9e-05	70	32.6736972
3	1446791185150	116.315683	-0.00012	70	33.866964
1	1446791186150	116.3067	-0.000142	70	31.910472
2	1446791186150	116.307599	-0.000143	70	33.3153036
3	1446791186150	116.315683	-0.000199	70	31.4534448
1	1446791187150	116.3067	-0.000229	70	34.6132224
2	1446791187150	116.307599	-0.000229	70	34.0761456
3	1446791187150	116.315683	-0.000286	70	34.3953576
1	1446791188150	116.3067	-0.000311	70	32.7264228
2	1446791188150	116.307599	-0.000318	70	35.5248576
3	1446791188150	116.315683	-0.000371	70	33.8175972
1	1446791189150	116.3067	-0.000393	70	32.9026932
2	1446791189150	116.307599	-0.000399	70	32.3449164
3	1446791189150	116.315683	-0.000458	70	34.6839516
1	1446791190150	116.3067	-0.000476	70	32.6668248
2	1446791190150	116.307599	-0.000488	70	35.4182868
3	1446791190150	116.315683	-0.00054	70	32.6618676
1	1446791191150	116.3067	-0.000564	70	35.3393892
2	1446791191150	116.307599	-0.000568	70	31.8722508
3	1446791191150	116.315683	-0.000626	70	34.260858
1	1446791192150	116.3067	-0.000649	70	33.7534956
2	1446791192150	116.307599	-0.000658	70	35.8006572
3	1446791192150	116.315683	-0.000712	70	34.1717004
1	1446791193150	116.3067	-0.000732	70	32.8394484
2	1446791193150	116.307599	-0.000737	70	31.4219592
3	1446791193150	116.315683	-0.000792	70	32.0431176
1	1446791194150	116.3067	-0.00082	70	35.2813284
2	1446791194150	116.307599	-0.000817	70	31.767282
3	1446791194150	116.315683	-0.000879	70	34.3874772
1	1446791195150	116.3067	-0.000903	70	32.8957452
2	1446791195150	116.307599	-0.000902	70	33.9835824
3	1446791195150	116.315683	-0.000962	70	33.243048
1	1446791196150	116.3067	-0.00099	70	34.7023116
2	1446791196150	116.307599	-0.000988	70	34.2241488
3	1446791196150	116.315683	-0.001045	70	32.8136292
1	1446791197150	116.3067	-0.001074	70	33.2262252
2	1446791197150	116.307599	-0.001072	70	33.3167796
3	1446791197150	116.315683	-0.001134	70	35.5185396
1	1446791198150	116.3067	-0.001154	70	31.9912956
2	1446791198150	116.307599	-0.001155	70	32.999544
3	1446791198150	116.315683	-0.001215	70	32.157252
1	1446791199150	116.3067	-0.001233	70	31.5784116
2	1446791199150	116.307599	-0.001239	70	33.429564
3	1446791199150	116.315683	-0.001305	70	35.9315532
1	1446791200150	116.3067	-0.001312	70	31.4091252
2	1446791200150	116.307599	-0.001319	70	31.8478644
3	1446791200150	116.315683	-0.00139	70	33.7410072
1	1446791201150	116.3067	-0.001392	70	31.7722572
2	1446791201150	116.307599	-0.001408	70	35.216082
3	1446791201150	116.315683	-0.001476	70	34.3815048
1	1446791202150	116.3067	-0.001473	70	32.2655652
2	1446791202150	116.307599	-0.001493	70	33.7990608
3	1446791202150	116.315683	-0.001563	70	34.4141532
1	1446791203150	116.3067	-0.001564	70	35.9959968
2	1446791203150	116.307599	-0.001575	70	32.9176224
3	1446791203150	116.315683	-0.001643	70	31.7008188
1	1446791204150	116.3067	-0.001654	70	35.9454024
2	1446791204150	116.307599	-0.00166	70	33.7236012
3	1446791204150	116.315683	-0.001722	70	31.7451816
1	1446791205150	116.3067	-0.00174	70	34.0724988
2	1446791205150	116.307599	-0.001749	70	35.464878
3	1446791205150	116.315683	-0.001803	70	32.0159376
1	1446791206150	116.3067	-0.001821	70	32.1654456
