flowD.0	2015-09-13 11:38:15.705655	116.095043	39.752157	70	3.0550716
flowE.0	2015-09-13 11:38:15.705655	116.094581	39.752061	70	3.4115076
flowA.0	2015-09-13 11:38:16.705655	116.095021	39.753028	70	2.0240316
flowB.0	2015-09-13 11:38:16.705655	116.095358	39.75278	70	2.474586
flowC.0	2015-09-13 11:38:16.705655	116.095371	39.752419	70	1.9351692
flowD.0	2015-09-13 11:38:16.705655	116.095035	39.752154	70	2.713176
flowE.0	2015-09-13 11:38:16.705655	116.094572	39.752061	70	2.8348128
flowA.0	2015-09-13 11:38:17.705655	116.095028	39.753025	70	2.3206536
flowB.0	2015-09-13 11:38:17.705655	116.095362	39.752774	70	2.7796032
flowC.0	2015-09-13 11:38:17.705655	116.095369	39.752414	70	2.027106
flowD.0	2015-09-13 11:38:17.705655	116.095028	39.752151	70	2.5674264
flowE.0	2015-09-13 11:38:17.705655	116.094566	39.752061	70	1.8513252
flowA.0	2015-09-13 11:38:18.705655	116.095036	39.753022	70	3.066624
flowB.0	2015-09-13 11:38:18.705655	116.095366	39.752768	70	2.860056
flowC.0	2015-09-13 11:38:18.705655	116.095364	39.752408	70	2.9828304
flowD.0	2015-09-13 11:38:18.705655	116.095021	39.752148	70	2.3409324
flowE.0	2015-09-13 11:38:18.705655	116.094555	39.752061	70	3.4172532
flowA.0	2015-09-13 11:38:19.705655	116.095044	39.753019	70	2.7606132
flowB.0	2015-09-13 11:38:19.705655	116.09537	39.752762	70	2.4087276
flowC.0	2015-09-13 11:38:19.705655	116.095361	39.752403	70	2.1941964
flowD.0	2015-09-13 11:38:19.705655	116.095012	39.752145	70	3.0938292
flowE.0	2015-09-13 11:38:19.705655	116.094548	39.752061	70	2.3180076
flowA.0	2015-09-13 11:38:20.705655	116.095054	39.753015	70	3.3762636
flowB.0	2015-09-13 11:38:20.705655	116.095373	39.752757	70	2.3161032
flowC.0	2015-09-13 11:38:20.705655	116.095356	39.752395	70	3.3459192
flowD.0	2015-09-13 11:38:20.705655	116.095007	39.752142	70	2.0124036
flowE.0	2015-09-13 11:38:20.705655	116.094538	39.752061	70	2.9310984
